Entity,Code,Date,new_vaccinations_smoothed_per_million
Cambodia,KHM,2021-03-03,260
Canada,CAN,2020-12-15,19
Canada,CAN,2020-12-16,40
Canada,CAN,2020-12-17,64
Canada,CAN,2020-12-18,74
Canada,CAN,2020-12-19,63
Canada,CAN,2020-12-20,56
Canada,CAN,2020-12-21,79
Canada,CAN,2020-12-22,98
Canada,CAN,2020-12-23,121
Canada,CAN,2020-12-24,145
Canada,CAN,2020-12-25,130
Canada,CAN,2020-12-26,138
Canada,CAN,2020-12-27,150
Canada,CAN,2020-12-28,146
Canada,CAN,2020-12-29,166
Canada,CAN,2020-12-30,186
Canada,CAN,2020-12-31,198
Canada,CAN,2021-01-01,221
Canada,CAN,2021-01-02,228
Canada,CAN,2021-01-03,234
Canada,CAN,2021-01-04,296
Canada,CAN,2021-01-05,321
Canada,CAN,2021-01-06,376
Canada,CAN,2021-01-07,461
Canada,CAN,2021-01-08,594
Canada,CAN,2021-01-09,710
Canada,CAN,2021-01-10,778
Canada,CAN,2021-01-11,838
Canada,CAN,2021-01-12,883
Canada,CAN,2021-01-13,893
Canada,CAN,2021-01-14,909
Canada,CAN,2021-01-15,935
Canada,CAN,2021-01-16,935
Canada,CAN,2021-01-17,951
Canada,CAN,2021-01-18,968
Canada,CAN,2021-01-19,1004
Canada,CAN,2021-01-20,1049
Canada,CAN,2021-01-21,1057
Canada,CAN,2021-01-22,1018
Canada,CAN,2021-01-23,976
Canada,CAN,2021-01-24,930
Canada,CAN,2021-01-25,853
Canada,CAN,2021-01-26,813
Canada,CAN,2021-01-27,738
Canada,CAN,2021-01-28,671
Canada,CAN,2021-01-29,608
Canada,CAN,2021-01-30,571
Canada,CAN,2021-01-31,533
Canada,CAN,2021-02-01,513
Canada,CAN,2021-02-02,453
Canada,CAN,2021-02-03,417
Canada,CAN,2021-02-04,394
Canada,CAN,2021-02-05,400
Canada,CAN,2021-02-06,425
Canada,CAN,2021-02-07,454
Canada,CAN,2021-02-08,467
Canada,CAN,2021-02-09,516
Canada,CAN,2021-02-10,578
Canada,CAN,2021-02-11,631
Canada,CAN,2021-02-12,677
Canada,CAN,2021-02-13,722
Canada,CAN,2021-02-14,740
Canada,CAN,2021-02-15,697
Canada,CAN,2021-02-16,698
Canada,CAN,2021-02-17,663
Canada,CAN,2021-02-18,642
Canada,CAN,2021-02-19,691
Canada,CAN,2021-02-20,753
Canada,CAN,2021-02-21,846
Canada,CAN,2021-02-22,1042
Canada,CAN,2021-02-23,1126
Canada,CAN,2021-02-24,1223
Canada,CAN,2021-02-25,1344
Canada,CAN,2021-02-26,1417
Canada,CAN,2021-02-27,1463
Canada,CAN,2021-02-28,1479
Canada,CAN,2021-03-01,1469
Canada,CAN,2021-03-02,1559
Canada,CAN,2021-03-03,1662
Cayman Islands,CYM,2020-12-27,4184
Cayman Islands,CYM,2020-12-28,4184
Cayman Islands,CYM,2020-12-29,4184
Cayman Islands,CYM,2020-12-30,4184
Cayman Islands,CYM,2020-12-31,4184
Cayman Islands,CYM,2021-01-01,4184
Cayman Islands,CYM,2021-01-02,4184
Cayman Islands,CYM,2021-01-03,4184
Cayman Islands,CYM,2021-01-04,4184
Cayman Islands,CYM,2021-01-05,4184
Cayman Islands,CYM,2021-01-06,4184
Cayman Islands,CYM,2021-01-07,4184
Cayman Islands,CYM,2021-01-08,4184
Cayman Islands,CYM,2021-01-09,4184
Cayman Islands,CYM,2021-01-10,4184
Cayman Islands,CYM,2021-01-11,4184
Cayman Islands,CYM,2021-01-12,4184
Cayman Islands,CYM,2021-01-13,4184
Cayman Islands,CYM,2021-01-14,4184
Cayman Islands,CYM,2021-01-15,4184
Cayman Islands,CYM,2021-01-16,4184
Cayman Islands,CYM,2021-01-17,4184
Cayman Islands,CYM,2021-01-18,4184
Cayman Islands,CYM,2021-01-19,4184
Cayman Islands,CYM,2021-01-20,4184
Cayman Islands,CYM,2021-01-21,4184
Cayman Islands,CYM,2021-01-22,4184
Cayman Islands,CYM,2021-01-23,4184
Cayman Islands,CYM,2021-01-24,4184
Cayman Islands,CYM,2021-01-25,4184
Cayman Islands,CYM,2021-01-26,4184
Cayman Islands,CYM,2021-01-27,4184
Cayman Islands,CYM,2021-01-28,4184
Cayman Islands,CYM,2021-01-29,4184
Cayman Islands,CYM,2021-01-30,4184
Cayman Islands,CYM,2021-01-31,4184
Cayman Islands,CYM,2021-02-01,4184
Cayman Islands,CYM,2021-02-02,4184
Cayman Islands,CYM,2021-02-03,4184
Cayman Islands,CYM,2021-02-04,4184
Cayman Islands,CYM,2021-02-05,4717
Cayman Islands,CYM,2021-02-06,5250
Cayman Islands,CYM,2021-02-07,5782
Cayman Islands,CYM,2021-02-08,6315
Cayman Islands,CYM,2021-02-09,6847
Cayman Islands,CYM,2021-02-10,7288
Cayman Islands,CYM,2021-02-11,8278
Cayman Islands,CYM,2021-02-12,8734
Cayman Islands,CYM,2021-02-13,8110
Cayman Islands,CYM,2021-02-14,7486
Cayman Islands,CYM,2021-02-15,6878
Cayman Islands,CYM,2021-02-16,6254
Cayman Islands,CYM,2021-02-17,5736
Cayman Islands,CYM,2021-02-18,4763
Cayman Islands,CYM,2021-02-19,3789
Cayman Islands,CYM,2021-02-20,5173
Cayman Islands,CYM,2021-02-21,5949
Cayman Islands,CYM,2021-02-22,6726
Cayman Islands,CYM,2021-02-23,7502
Cayman Islands,CYM,2021-02-24,8141
Cayman Islands,CYM,2021-02-25,8917
Cayman Islands,CYM,2021-02-26,9358
Cayman Islands,CYM,2021-02-27,8506
Cayman Islands,CYM,2021-02-28,8278
Cayman Islands,CYM,2021-03-01,8034
Cayman Islands,CYM,2021-03-02,7791
Cayman Islands,CYM,2021-03-03,7699
Chile,CHL,2020-12-25,250
Chile,CHL,2020-12-26,207
Chile,CHL,2020-12-27,143
Chile,CHL,2020-12-28,108
Chile,CHL,2020-12-29,86
Chile,CHL,2020-12-30,72
Chile,CHL,2020-12-31,62
Chile,CHL,2021-01-01,26
Chile,CHL,2021-01-02,2
Chile,CHL,2021-01-04,3
Chile,CHL,2021-01-05,14
Chile,CHL,2021-01-06,15
Chile,CHL,2021-01-07,15
Chile,CHL,2021-01-08,15
Chile,CHL,2021-01-09,15
Chile,CHL,2021-01-10,15
Chile,CHL,2021-01-11,12
Chile,CHL,2021-01-12,2
Chile,CHL,2021-01-13,8
Chile,CHL,2021-01-14,59
Chile,CHL,2021-01-15,85
Chile,CHL,2021-01-16,86
Chile,CHL,2021-01-17,86
Chile,CHL,2021-01-18,168
Chile,CHL,2021-01-19,313
Chile,CHL,2021-01-20,374
Chile,CHL,2021-01-21,346
Chile,CHL,2021-01-22,323
Chile,CHL,2021-01-23,322
Chile,CHL,2021-01-24,322
Chile,CHL,2021-01-25,250
Chile,CHL,2021-01-26,111
Chile,CHL,2021-01-27,41
Chile,CHL,2021-01-28,19
Chile,CHL,2021-01-29,15
Chile,CHL,2021-01-30,15
Chile,CHL,2021-01-31,15
Chile,CHL,2021-02-01,5
Chile,CHL,2021-02-02,99
Chile,CHL,2021-02-03,1372
Chile,CHL,2021-02-04,2686
Chile,CHL,2021-02-05,3949
Chile,CHL,2021-02-06,4157
Chile,CHL,2021-02-07,4221
Chile,CHL,2021-02-08,5961
Chile,CHL,2021-02-09,7811
Chile,CHL,2021-02-10,8630
Chile,CHL,2021-02-11,9211
Chile,CHL,2021-02-12,9661
Chile,CHL,2021-02-13,9673
Chile,CHL,2021-02-14,9642
Chile,CHL,2021-02-15,9883
Chile,CHL,2021-02-16,9576
Chile,CHL,2021-02-17,8886
Chile,CHL,2021-02-18,8147
Chile,CHL,2021-02-19,7495
Chile,CHL,2021-02-20,7347
Chile,CHL,2021-02-21,7322
Chile,CHL,2021-02-22,6149
Chile,CHL,2021-02-23,5210
Chile,CHL,2021-02-24,4451
Chile,CHL,2021-02-25,3935
Chile,CHL,2021-02-26,3458
Chile,CHL,2021-02-27,3461
Chile,CHL,2021-02-28,3455
Chile,CHL,2021-03-01,3671
Chile,CHL,2021-03-02,4239
Chile,CHL,2021-03-03,5757
China,CHN,2020-12-16,130
China,CHN,2020-12-17,130
China,CHN,2020-12-18,130
China,CHN,2020-12-19,130
China,CHN,2020-12-20,130
China,CHN,2020-12-21,130
China,CHN,2020-12-22,130
China,CHN,2020-12-23,130
China,CHN,2020-12-24,130
China,CHN,2020-12-25,130
China,CHN,2020-12-26,130
China,CHN,2020-12-27,130
China,CHN,2020-12-28,130
China,CHN,2020-12-29,130
China,CHN,2020-12-30,130
China,CHN,2020-12-31,130
China,CHN,2021-01-01,161
China,CHN,2021-01-02,192
China,CHN,2021-01-03,223
China,CHN,2021-01-04,254
China,CHN,2021-01-05,285
China,CHN,2021-01-06,316
China,CHN,2021-01-07,347
China,CHN,2021-01-08,347
China,CHN,2021-01-09,347
China,CHN,2021-01-10,323
China,CHN,2021-01-11,298
China,CHN,2021-01-12,273
China,CHN,2021-01-13,248
China,CHN,2021-01-14,269
China,CHN,2021-01-15,291
China,CHN,2021-01-16,312
China,CHN,2021-01-17,358
China,CHN,2021-01-18,404
China,CHN,2021-01-19,450
China,CHN,2021-01-20,496
China,CHN,2021-01-21,535
China,CHN,2021-01-22,575
China,CHN,2021-01-23,614
China,CHN,2021-01-24,653
China,CHN,2021-01-25,692
China,CHN,2021-01-26,732
China,CHN,2021-01-27,771
China,CHN,2021-01-28,691
China,CHN,2021-01-29,612
China,CHN,2021-01-30,532
China,CHN,2021-01-31,453
China,CHN,2021-02-01,581
China,CHN,2021-02-02,709
China,CHN,2021-02-03,837
China,CHN,2021-02-04,961
China,CHN,2021-02-05,1084
China,CHN,2021-02-06,1208
China,CHN,2021-02-07,1331
China,CHN,2021-02-08,1247
China,CHN,2021-02-09,1163
China,CHN,2021-02-10,988
China,CHN,2021-02-11,896
China,CHN,2021-02-12,805
China,CHN,2021-02-13,713
China,CHN,2021-02-14,622
China,CHN,2021-02-15,530
China,CHN,2021-02-16,439
China,CHN,2021-02-17,439
China,CHN,2021-02-18,439
China,CHN,2021-02-19,439
China,CHN,2021-02-20,439
China,CHN,2021-02-21,439
China,CHN,2021-02-22,439
China,CHN,2021-02-23,439
China,CHN,2021-02-24,439
China,CHN,2021-02-25,439
China,CHN,2021-02-26,439
China,CHN,2021-02-27,439
China,CHN,2021-02-28,439
Colombia,COL,2021-02-17,0
Colombia,COL,2021-02-18,77
Colombia,COL,2021-02-19,140
Colombia,COL,2021-02-20,163
Colombia,COL,2021-02-21,157
Colombia,COL,2021-02-22,148
Colombia,COL,2021-02-23,135
Colombia,COL,2021-02-24,142
Colombia,COL,2021-02-25,164
Colombia,COL,2021-02-26,169
Colombia,COL,2021-02-27,227
Colombia,COL,2021-02-28,255
Colombia,COL,2021-03-01,292
Colombia,COL,2021-03-02,341
Colombia,COL,2021-03-03,396
Costa Rica,CRI,2020-12-25,47
Costa Rica,CRI,2020-12-26,47
Costa Rica,CRI,2020-12-27,47
Costa Rica,CRI,2020-12-28,47
Costa Rica,CRI,2020-12-29,47
Costa Rica,CRI,2020-12-30,47
Costa Rica,CRI,2020-12-31,47
Costa Rica,CRI,2021-01-01,47
Costa Rica,CRI,2021-01-02,47
Costa Rica,CRI,2021-01-03,47
Costa Rica,CRI,2021-01-04,81
Costa Rica,CRI,2021-01-05,115
Costa Rica,CRI,2021-01-06,150
Costa Rica,CRI,2021-01-07,184
Costa Rica,CRI,2021-01-08,218
Costa Rica,CRI,2021-01-09,272
Costa Rica,CRI,2021-01-10,326
Costa Rica,CRI,2021-01-11,345
Costa Rica,CRI,2021-01-12,365
Costa Rica,CRI,2021-01-13,385
Costa Rica,CRI,2021-01-14,404
Costa Rica,CRI,2021-01-15,424
Costa Rica,CRI,2021-01-16,406
Costa Rica,CRI,2021-01-17,387
Costa Rica,CRI,2021-01-18,369
Costa Rica,CRI,2021-01-19,384
Costa Rica,CRI,2021-01-20,398
Costa Rica,CRI,2021-01-21,413
Costa Rica,CRI,2021-01-22,427
Costa Rica,CRI,2021-01-23,460
Costa Rica,CRI,2021-01-24,493
Costa Rica,CRI,2021-01-25,526
Costa Rica,CRI,2021-01-26,489
Costa Rica,CRI,2021-01-27,452
Costa Rica,CRI,2021-01-28,415
Costa Rica,CRI,2021-01-29,379
Costa Rica,CRI,2021-01-30,342
Costa Rica,CRI,2021-01-31,305
Costa Rica,CRI,2021-02-01,269
Costa Rica,CRI,2021-02-02,300
Costa Rica,CRI,2021-02-03,331
Costa Rica,CRI,2021-02-04,363
Costa Rica,CRI,2021-02-05,394
Costa Rica,CRI,2021-02-06,425
Costa Rica,CRI,2021-02-07,457
Costa Rica,CRI,2021-02-08,488
Costa Rica,CRI,2021-02-09,506
Costa Rica,CRI,2021-02-10,524
Costa Rica,CRI,2021-02-11,541
Costa Rica,CRI,2021-02-12,559
Costa Rica,CRI,2021-02-13,577
Costa Rica,CRI,2021-02-14,595
Costa Rica,CRI,2021-02-15,612
Costa Rica,CRI,2021-02-16,542
Costa Rica,CRI,2021-02-17,471
Costa Rica,CRI,2021-02-18,401
Costa Rica,CRI,2021-02-19,330
Costa Rica,CRI,2021-02-20,260
Costa Rica,CRI,2021-02-21,189
Costa Rica,CRI,2021-02-22,119
Costa Rica,CRI,2021-02-23,297
Costa Rica,CRI,2021-02-24,474
Costa Rica,CRI,2021-02-25,652
Costa Rica,CRI,2021-02-26,830
Costa Rica,CRI,2021-02-27,1008
Costa Rica,CRI,2021-02-28,1186
Costa Rica,CRI,2021-03-01,1364
Croatia,HRV,2020-12-31,269
Croatia,HRV,2021-01-01,269
Croatia,HRV,2021-01-02,269
Croatia,HRV,2021-01-03,269
Croatia,HRV,2021-01-04,252
Croatia,HRV,2021-01-05,241
Croatia,HRV,2021-01-06,325
Croatia,HRV,2021-01-07,405
Croatia,HRV,2021-01-08,519
Croatia,HRV,2021-01-09,655
Croatia,HRV,2021-01-10,656
Croatia,HRV,2021-01-11,669
Croatia,HRV,2021-01-12,683
Croatia,HRV,2021-01-13,604
Croatia,HRV,2021-01-14,605
Croatia,HRV,2021-01-15,576
Croatia,HRV,2021-01-16,553
Croatia,HRV,2021-01-17,611
Croatia,HRV,2021-01-18,669
Croatia,HRV,2021-01-19,727
Croatia,HRV,2021-01-20,811
Croatia,HRV,2021-01-21,814
Croatia,HRV,2021-01-22,815
Croatia,HRV,2021-01-23,721
Croatia,HRV,2021-01-24,682
Croatia,HRV,2021-01-25,643
Croatia,HRV,2021-01-26,633
Croatia,HRV,2021-01-27,596
Croatia,HRV,2021-01-28,560
Croatia,HRV,2021-01-29,524
Croatia,HRV,2021-01-30,511
Croatia,HRV,2021-01-31,498
Croatia,HRV,2021-02-01,485
Croatia,HRV,2021-02-02,468
Croatia,HRV,2021-02-03,450
Croatia,HRV,2021-02-04,627
Croatia,HRV,2021-02-05,586
Croatia,HRV,2021-02-06,587
Croatia,HRV,2021-02-07,588
Croatia,HRV,2021-02-08,589
Croatia,HRV,2021-02-09,567
Croatia,HRV,2021-02-10,681
Croatia,HRV,2021-02-11,601
Croatia,HRV,2021-02-12,622
Croatia,HRV,2021-02-13,644
Croatia,HRV,2021-02-14,665
Croatia,HRV,2021-02-15,687
Croatia,HRV,2021-02-16,891
Croatia,HRV,2021-02-17,958
Croatia,HRV,2021-02-18,1025
Croatia,HRV,2021-02-19,1165
Croatia,HRV,2021-02-20,1305
Croatia,HRV,2021-02-21,1445
Croatia,HRV,2021-02-22,1585
Croatia,HRV,2021-02-23,1646
Croatia,HRV,2021-02-24,1707
Croatia,HRV,2021-02-25,1811
Croatia,HRV,2021-02-26,1767
Croatia,HRV,2021-02-27,1722
Croatia,HRV,2021-02-28,1677
Croatia,HRV,2021-03-01,1633
Cyprus,CYP,2021-01-07,610
Cyprus,CYP,2021-01-08,610
Cyprus,CYP,2021-01-09,610
Cyprus,CYP,2021-01-10,610
Cyprus,CYP,2021-01-11,646
Cyprus,CYP,2021-01-12,671
Cyprus,CYP,2021-01-13,690
Cyprus,CYP,2021-01-14,717
Cyprus,CYP,2021-01-15,743
Cyprus,CYP,2021-01-16,771
Cyprus,CYP,2021-01-17,859
Cyprus,CYP,2021-01-18,920
Cyprus,CYP,2021-01-19,981
Cyprus,CYP,2021-01-20,1042
Cyprus,CYP,2021-01-21,1103
Cyprus,CYP,2021-01-22,1165
Cyprus,CYP,2021-01-23,1225
Cyprus,CYP,2021-01-24,1232
Cyprus,CYP,2021-01-25,1238
Cyprus,CYP,2021-01-26,1244
Cyprus,CYP,2021-01-27,1250
Cyprus,CYP,2021-01-28,1257
Cyprus,CYP,2021-01-29,1263
Cyprus,CYP,2021-01-30,1268
Cyprus,CYP,2021-01-31,1258
Cyprus,CYP,2021-02-01,1248
Cyprus,CYP,2021-02-02,1236
Cyprus,CYP,2021-02-03,1226
Cyprus,CYP,2021-02-04,1215
Cyprus,CYP,2021-02-05,1204
Cyprus,CYP,2021-02-06,1193
Cyprus,CYP,2021-02-07,1294
Cyprus,CYP,2021-02-08,1393
Cyprus,CYP,2021-02-09,1492
Cyprus,CYP,2021-02-10,1592
Cyprus,CYP,2021-02-11,1692
Cyprus,CYP,2021-02-12,1791
Cyprus,CYP,2021-02-13,1891
Cyprus,CYP,2021-02-14,1909
Cyprus,CYP,2021-02-15,1926
Cyprus,CYP,2021-02-16,1944
Cyprus,CYP,2021-02-17,1963
Cyprus,CYP,2021-02-18,1981
Cyprus,CYP,2021-02-19,1998
Cyprus,CYP,2021-02-20,2016
Cyprus,CYP,2021-02-21,2151
Cyprus,CYP,2021-02-22,2286
Cyprus,CYP,2021-02-23,2419
Cyprus,CYP,2021-02-24,2763
Cyprus,CYP,2021-02-25,3107
Cyprus,CYP,2021-02-26,3450
Czechia,CZE,2020-12-28,214
Czechia,CZE,2020-12-29,269
Czechia,CZE,2020-12-30,287
Czechia,CZE,2020-12-31,246
Czechia,CZE,2021-01-01,202
Czechia,CZE,2021-01-02,188
Czechia,CZE,2021-01-03,173
Czechia,CZE,2021-01-04,190
Czechia,CZE,2021-01-05,204
Czechia,CZE,2021-01-06,236
Czechia,CZE,2021-01-07,324
Czechia,CZE,2021-01-08,454
Czechia,CZE,2021-01-09,464
Czechia,CZE,2021-01-10,475
Czechia,CZE,2021-01-11,557
Czechia,CZE,2021-01-12,676
Czechia,CZE,2021-01-13,778
Czechia,CZE,2021-01-14,874
Czechia,CZE,2021-01-15,927
Czechia,CZE,2021-01-16,945
Czechia,CZE,2021-01-17,963
Czechia,CZE,2021-01-18,1023
Czechia,CZE,2021-01-19,1045
Czechia,CZE,2021-01-20,1080
Czechia,CZE,2021-01-21,1105
Czechia,CZE,2021-01-22,1128
Czechia,CZE,2021-01-23,1138
Czechia,CZE,2021-01-24,1139
Czechia,CZE,2021-01-25,1116
Czechia,CZE,2021-01-26,1107
Czechia,CZE,2021-01-27,1072
Czechia,CZE,2021-01-28,1019
Czechia,CZE,2021-01-29,996
Czechia,CZE,2021-01-30,965
Czechia,CZE,2021-01-31,948
Czechia,CZE,2021-02-01,936
Czechia,CZE,2021-02-02,933
Czechia,CZE,2021-02-03,957
Czechia,CZE,2021-02-04,1019
Czechia,CZE,2021-02-05,1045
Czechia,CZE,2021-02-06,1063
Czechia,CZE,2021-02-07,1081
Czechia,CZE,2021-02-08,1130
Czechia,CZE,2021-02-09,1164
Czechia,CZE,2021-02-10,1206
Czechia,CZE,2021-02-11,1263
Czechia,CZE,2021-02-12,1330
Czechia,CZE,2021-02-13,1347
Czechia,CZE,2021-02-14,1336
Czechia,CZE,2021-02-15,1337
Czechia,CZE,2021-02-16,1341
Czechia,CZE,2021-02-17,1329
Czechia,CZE,2021-02-18,1300
Czechia,CZE,2021-02-19,1268
Czechia,CZE,2021-02-20,1250
Czechia,CZE,2021-02-21,1245
Czechia,CZE,2021-02-22,1251
Czechia,CZE,2021-02-23,1281
Czechia,CZE,2021-02-24,1307
Czechia,CZE,2021-02-25,1345
Czechia,CZE,2021-02-26,1373
Czechia,CZE,2021-02-27,1378
Czechia,CZE,2021-02-28,1390
Czechia,CZE,2021-03-01,1465
Czechia,CZE,2021-03-02,1575
Czechia,CZE,2021-03-03,1702
Denmark,DNK,2020-12-28,342
Denmark,DNK,2020-12-29,941
Denmark,DNK,2020-12-30,1285
Denmark,DNK,2020-12-31,1229
Denmark,DNK,2021-01-01,1063
Denmark,DNK,2021-01-02,1140
Denmark,DNK,2021-01-03,1125
Denmark,DNK,2021-01-04,1135
Denmark,DNK,2021-01-05,1248
Denmark,DNK,2021-01-06,1452
Denmark,DNK,2021-01-07,1731
Denmark,DNK,2021-01-08,1883
Denmark,DNK,2021-01-09,1711
Denmark,DNK,2021-01-10,1584
Denmark,DNK,2021-01-11,1541
Denmark,DNK,2021-01-12,1220
Denmark,DNK,2021-01-13,1047
Denmark,DNK,2021-01-14,1058
Denmark,DNK,2021-01-15,1225
Denmark,DNK,2021-01-16,1292
Denmark,DNK,2021-01-17,1352
Denmark,DNK,2021-01-18,1484
Denmark,DNK,2021-01-19,1586
Denmark,DNK,2021-01-20,1356
Denmark,DNK,2021-01-21,1010
Denmark,DNK,2021-01-22,790
Denmark,DNK,2021-01-23,873
Denmark,DNK,2021-01-24,970
Denmark,DNK,2021-01-25,888
Denmark,DNK,2021-01-26,824
Denmark,DNK,2021-01-27,853
Denmark,DNK,2021-01-28,963
Denmark,DNK,2021-01-29,1287
Denmark,DNK,2021-01-30,1442
Denmark,DNK,2021-01-31,1600
Denmark,DNK,2021-02-01,1746
Denmark,DNK,2021-02-02,1822
Denmark,DNK,2021-02-03,1901
Denmark,DNK,2021-02-04,1999
Denmark,DNK,2021-02-05,1891
Denmark,DNK,2021-02-06,1731
Denmark,DNK,2021-02-07,1533
Denmark,DNK,2021-02-08,1557
Denmark,DNK,2021-02-09,1641
Denmark,DNK,2021-02-10,1628
Denmark,DNK,2021-02-11,1523
Denmark,DNK,2021-02-12,1635
Denmark,DNK,2021-02-13,1630
Denmark,DNK,2021-02-14,1662
Denmark,DNK,2021-02-15,1843
Denmark,DNK,2021-02-16,1992
Denmark,DNK,2021-02-17,2083
Denmark,DNK,2021-02-18,2174
Denmark,DNK,2021-02-19,2057
Denmark,DNK,2021-02-20,2145
Denmark,DNK,2021-02-21,2251
Denmark,DNK,2021-02-22,2193
Denmark,DNK,2021-02-23,2238
Denmark,DNK,2021-02-24,2355
Denmark,DNK,2021-02-25,2432
Denmark,DNK,2021-02-26,2977
Denmark,DNK,2021-02-27,2898
Denmark,DNK,2021-02-28,2927
Denmark,DNK,2021-03-01,3080
Denmark,DNK,2021-03-02,3118
Dominican Republic,DOM,2021-02-16,35
Dominican Republic,DOM,2021-02-17,64
Dominican Republic,DOM,2021-02-18,164
Dominican Republic,DOM,2021-02-19,235
Dominican Republic,DOM,2021-02-20,241
Dominican Republic,DOM,2021-02-21,219
Dominican Republic,DOM,2021-02-22,241
Dominican Republic,DOM,2021-02-23,289
Dominican Republic,DOM,2021-02-24,329
Dominican Republic,DOM,2021-02-25,532
Dominican Republic,DOM,2021-02-26,723
Dominican Republic,DOM,2021-02-27,940
Dominican Republic,DOM,2021-02-28,1179
Dominican Republic,DOM,2021-03-01,1380
Dominican Republic,DOM,2021-03-02,1582
Dominican Republic,DOM,2021-03-03,1783
Ecuador,ECU,2021-01-22,6
Ecuador,ECU,2021-01-23,19
Ecuador,ECU,2021-01-24,24
Ecuador,ECU,2021-01-25,26
Ecuador,ECU,2021-01-26,27
Ecuador,ECU,2021-01-27,28
Ecuador,ECU,2021-01-28,27
Ecuador,ECU,2021-01-29,30
Ecuador,ECU,2021-01-30,28
Ecuador,ECU,2021-01-31,27
Ecuador,ECU,2021-02-01,26
Ecuador,ECU,2021-02-02,24
Ecuador,ECU,2021-02-03,23
Ecuador,ECU,2021-02-04,23
Ecuador,ECU,2021-02-05,21
Ecuador,ECU,2021-02-06,19
Ecuador,ECU,2021-02-07,17
Ecuador,ECU,2021-02-08,15
Ecuador,ECU,2021-02-09,13
Ecuador,ECU,2021-02-10,11
Ecuador,ECU,2021-02-11,9
Ecuador,ECU,2021-02-12,9
Ecuador,ECU,2021-02-13,9
Ecuador,ECU,2021-02-14,9
Ecuador,ECU,2021-02-15,9
Ecuador,ECU,2021-02-16,9
Ecuador,ECU,2021-02-17,9
Ecuador,ECU,2021-02-18,26
Ecuador,ECU,2021-02-19,44
Ecuador,ECU,2021-02-20,61
Ecuador,ECU,2021-02-21,79
Ecuador,ECU,2021-02-22,97
Ecuador,ECU,2021-02-23,114
Ecuador,ECU,2021-02-24,132
Ecuador,ECU,2021-02-25,142
Ecuador,ECU,2021-02-26,151
Ecuador,ECU,2021-02-27,161
Ecuador,ECU,2021-02-28,171
Ecuador,ECU,2021-03-01,180
Egypt,EGY,2021-01-25,2
Egypt,EGY,2021-01-26,2
Egypt,EGY,2021-01-27,2
Egypt,EGY,2021-01-28,2
Egypt,EGY,2021-01-29,2
Egypt,EGY,2021-01-30,2
El Salvador,SLV,2021-02-18,185
El Salvador,SLV,2021-02-19,185
El Salvador,SLV,2021-02-20,185
El Salvador,SLV,2021-02-21,185
El Salvador,SLV,2021-02-22,185
El Salvador,SLV,2021-02-23,240
El Salvador,SLV,2021-02-24,279
El Salvador,SLV,2021-02-25,326
England,,2020-12-14,1317
England,,2020-12-15,1317
England,,2020-12-16,1317
England,,2020-12-17,1317
England,,2020-12-18,1317
England,,2020-12-19,1317
England,,2020-12-20,1317
England,,2020-12-21,1226
England,,2020-12-22,1135
England,,2020-12-23,1044
England,,2020-12-24,953
England,,2020-12-25,861
England,,2020-12-26,770
England,,2020-12-27,679
England,,2020-12-28,709
England,,2020-12-29,739
England,,2020-12-30,770
England,,2020-12-31,800
England,,2021-01-01,830
England,,2021-01-02,860
England,,2021-01-03,890
England,,2021-01-04,1176
England,,2021-01-05,1463
England,,2021-01-06,1750
England,,2021-01-07,2036
England,,2021-01-08,2323
England,,2021-01-09,2610
England,,2021-01-10,2896
England,,2021-01-11,2839
England,,2021-01-12,2902
England,,2021-01-13,3118
England,,2021-01-14,3414
England,,2021-01-15,3824
England,,2021-01-16,4114
England,,2021-01-17,4096
England,,2021-01-18,4173
England,,2021-01-19,4461
England,,2021-01-20,4646
England,,2021-01-21,4850
England,,2021-01-22,5106
England,,2021-01-23,5529
England,,2021-01-24,5639
England,,2021-01-25,5805
England,,2021-01-26,5701
England,,2021-01-27,5528
England,,2021-01-28,5489
England,,2021-01-29,5521
England,,2021-01-30,5789
England,,2021-01-31,6025
England,,2021-02-01,6142
England,,2021-02-02,6246
England,,2021-02-03,6571
England,,2021-02-04,6690
England,,2021-02-05,6602
England,,2021-02-06,6371
England,,2021-02-07,6213
England,,2021-02-08,6141
England,,2021-02-09,6172
England,,2021-02-10,6076
England,,2021-02-11,6076
England,,2021-02-12,6171
England,,2021-02-13,6101
England,,2021-02-14,5995
England,,2021-02-15,5914
England,,2021-02-16,5919
England,,2021-02-17,6133
England,,2021-02-18,6157
England,,2021-02-19,5870
England,,2021-02-20,5557
England,,2021-02-21,5375
England,,2021-02-22,5220
England,,2021-02-23,5166
England,,2021-02-24,5125
England,,2021-02-25,5246
England,,2021-02-26,5604
England,,2021-02-27,5803
England,,2021-02-28,5942
England,,2021-03-01,5975
England,,2021-03-02,5757
Estonia,EST,2020-12-29,233
Estonia,EST,2020-12-30,255
Estonia,EST,2020-12-31,427
Estonia,EST,2021-01-01,430
Estonia,EST,2021-01-02,346
Estonia,EST,2021-01-03,290
Estonia,EST,2021-01-04,251
Estonia,EST,2021-01-05,288
Estonia,EST,2021-01-06,444
Estonia,EST,2021-01-07,509
Estonia,EST,2021-01-08,591
Estonia,EST,2021-01-09,828
Estonia,EST,2021-01-10,887
Estonia,EST,2021-01-11,908
Estonia,EST,2021-01-12,938
Estonia,EST,2021-01-13,912
